user_name,rating,date,review,review_id,app_version,replied_at,reply_content,thumbs_up_count,user_image_url,bank,source
Mudin mudin,5,2024-11-06,Nice,643dd819-c970-4240-b620-ce2dff61d731,,,,1,https://play-lh.googleusercontent.com/a/ACg8ocLy8RiIOYTsugPFV2cyw48eRmS79afIdmazoOoh4u8tfFJvWA=mo,BOA,Google Play
Aschalew W/yohnse,5,2024-11-05,Abessnya Banke,ad41ef41-4f31-4dc7-a2dc-b48d3d38a5cd,24.09.30,,,1,https://play-lh.googleusercontent.com/a/ACg8ocL--WlFtzAbuVd2ylENuBreYkvn8FaiuR3mk31JQfIdCZqSQw=mo,BOA,Google Play
Amanuel HabteMARIAM Asfaw,1,2024-11-04,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",ac6715ed-80bf-4720-8893-cd6f0340c82c,24.09.30,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUmKqgYYztT8KdIypVjr4uoS4ztJ31MHRLaSIF5KAjWR_OA44RF,BOA,Google Play
Abdii B,5,2024-11-03,Okay,5f4e1afc-666e-4bab-ab08-0b39744b9396,24.09.30,,,1,https://play-lh.googleusercontent.com/a/ACg8ocLRmSpfHC0cANie7LJi-fzmzBAw8rsVYZKSfU4sFiI2_EdMEg=mo,BOA,Google Play
Ermias Wolde,5,2024-11-01,Professional on banking app,1278f570-8dea-4557-a749-5466685c05e4,24.09.30,,,1,https://play-lh.googleusercontent.com/a/ACg8ocLXbdNCVlluTEqVIYrKRvx6cmJaS73e1PsQz8hBFWmHDgON8w=mo,BOA,Google Play
bk love,3,2024-10-27,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,169b6d5b-b5df-4a42-9168-ce968142da5b,24.09.30,,,11,https://play-lh.googleusercontent.com/a-/ALV-UjXAG0bTTnfIB7KOxKIYSewSyuAjUhBr-If4SE4QEG5-iLSgwvaYKQ,BOA,Google Play
Alexander Abebe,5,2024-10-26,አይሰራም አስተካክሉት,14287667-7529-4f0a-b119-c9a37b43b788,,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU2tuYIyrJZSEHqadCwPyWsHRdZX8923vwq8G5ux2cHhxqAbSIF,BOA,Google Play
Tigist Tg,1,2024-10-25,Please try another because this app doesn't feet the need of this generation,518dfdbb-4c08-469f-aee2-3caba92930ac,,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjXb3O8sHdGNoXvnptqMxgNjNsyyJVqLwklvpBS03KRBK1eXm9c,BOA,Google Play
Negash Bekele,4,2024-10-25,Good,9f7fb2e7-377c-47d0-8018-8361713089a3,24.09.30,,,0,https://play-lh.googleusercontent.com/a/ACg8ocJOvh3xspEDdJhghlwZjJ_vTNJto4WUV2CuS9mJGuF7TJ_TUg=mo,BOA,Google Play
tekalign ermajo,5,2024-10-24,Fast transfer,a151105b-8d49-4e7a-bf55-62feca737e04,,,,1,https://play-lh.googleusercontent.com/a/ACg8ocJiMekEs7Y3_IY__6DgAYBFtJITsUCdjGq7aUSRyC4y7zhjjw=mo,BOA,Google Play
Yordanos Yigzaw,5,2024-10-22,"What's up I can't log in, what's wrong",9b20307d-6ea1-4920-a74f-b5d6f16390bb,24.09.30,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX2SBssbd5-KbbXkWqouSufPaCvd9Rkrykt-RviWUIZJDQ8HfY,BOA,Google Play
Ameru Mehamed,1,2024-10-21,Amrumehamed,908563f1-4304-45f7-a634-e4e4e64e8118,24.09.30,,,0,https://play-lh.googleusercontent.com/a/ACg8ocKml35wJcc6XgWNSHf9Gnndyl-vK2R5usDS2Et4OQiTB5rkLg=mo,BOA,Google Play
Halefom Kahsay,5,2024-10-19,Good,87b4dda8-40de-44ff-aa27-ba8cf4776e03,24.09.30,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUQbFDSYpPtM7nZnkMJrNPQFbT7ZC8dpk4RTAEYzMkQ_3hw4H7Q,BOA,Google Play
Abraham Moges,5,2024-10-18,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",4fe26762-e4bf-4ebd-bbeb-538577f6d724,,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU6vVnU3KbjFBYctvgP8aEZFKKIh3TRe0CMbuYn2qZsLG4dNBQl,BOA,Google Play
Samson zekarias,5,2024-10-18,Very good,8da94e53-0cd0-4d47-9df1-8cd3dac4779f,,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWhyUoL1phXflRzWnTETY3XpzEhfMT-vX7kYa_HG5XPZo-rqc8,BOA,Google Play
Jemalkedir Jemalkedir,5,2024-10-15,ደደገነሐ,2b806bfe-bc20-4ca9-8d33-3e3d420beb79,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVcetqz3dIhw_ddIwsScDtrn076AiUuvH-Q9UI1ks7jAotCnu0,BOA,Google Play
Mohamed Jamee,1,2024-10-14,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",03ed7b23-17b8-4ae5-9c2f-29922a888edf,,,,21,https://play-lh.googleusercontent.com/a/ACg8ocIGESTosdCC9VVssxzGbTtQ_MLw7hKmL-i6aWF0w2JBS1EfFw=mo,BOA,Google Play
Mintesinot Desalegn,1,2024-10-13,A painfully slow banking app service. Please don't make it your choice!,df4d9c87-1a87-4a1d-8900-581c52470725,24.09.30,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVuYLy6vqSNy-7wqSlJCd6BDTKrl7nj2pe8cfAcyhzNKcb3TxKR,BOA,Google Play
Mehdi Dersie (መኸዲ),4,2024-10-12,Good App,5d22ff1e-78a6-4da7-8128-fa0bfd0f4850,24.09.30,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVEo6K8Syx1GTi-Gt3OAub7sh3BnJb659NNesraH-efVN8CeM3_,BOA,Google Play
Abdu Ahme,5,2024-10-11,Best app to me,e3dac0d5-d198-42ee-8536-2d6fd0365164,24.09.30,,,1,https://play-lh.googleusercontent.com/a/ACg8ocLOcURd3WmXJ4HJpHJaZa6pwt799T-rHGgrUN_-PzQywwnFaA=mo,BOA,Google Play
abdulmejid emam Mohammed,5,2024-10-11,BOA,3394a77e-9fd2-41f9-be45-00812de92767,24.07.04,,,1,https://play-lh.googleusercontent.com/a/ACg8ocJX2tqY3eCW5WrYkMmnHvMU_6MmYJNQl-h6x6bt88XZq7ZWIZw=mo,BOA,Google Play
Abdulkadirsulti Kedir,5,2024-10-11,Abdulkadir,a526225b-3f7c-4dd0-8772-8ce18eea7318,24.09.30,,,1,https://play-lh.googleusercontent.com/a/ACg8ocIjQIDRcO9F7PCqWgIbWmy23Jutf5wbSsdXwaqJBCm6Sp0VTA=mo,BOA,Google Play
Fikirte Atinafseged,1,2024-10-10,Bad,be744ade-9b10-4b61-a1ee-5afc836bf602,24.09.30,,,0,https://play-lh.googleusercontent.com/a/ACg8ocJd20B41lNLS6ngKr2VD3Hc_yVRvi9P8XHcbf7Le55xJTwVvQ=mo,BOA,Google Play
Feven Mekael,1,2024-10-08,If it is possible I would gove0 star,1d49e80a-b12c-4cd5-abd9-b9b2d6612d64,24.09.30,,,0,https://play-lh.googleusercontent.com/a/ACg8ocLxvk3cQQCSv-_5gL8sfUyMXfRDmUgbHUv5fEf7-RGLTM_zTQ=mo,BOA,Google Play
Wendwesn Seifu,4,2024-10-05,Nise mobile bankig,d1c75600-5e8d-416b-8627-b3700bc64633,24.09.30,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjXXgQKm2sc9Xp2IiU72Zxyz3MdQBdcr194iuowUW88OZ4KpSFo,BOA,Google Play
neo,4,2024-10-04,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,ac7391a6-712b-424c-970d-6dba1a0dd845,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUWH968PvCcevINog77ROwuVSxyL0xi05_qaQZUZ2XV8pDuqWBj,BOA,Google Play
John Abadi,5,2024-10-04,Ok,3cbcde95-2c0c-41d1-be22-203369552ed1,,,,1,https://play-lh.googleusercontent.com/a/ACg8ocI6hjdYTOjvxeNIbE2TYGa8raWkr0UO8AJsgmizsAp9VovbAQ=mo,BOA,Google Play
basi s,1,2024-10-04,Just make it work please🤣 this is embarrassing for a bank of your size,ab760759-00d0-43fd-9267-f1d3f34a74e6,24.09.30,,,0,https://play-lh.googleusercontent.com/a/ACg8ocIUUNCQ6C7Cik3XUAEPZy1hg9wZGmppMdYjmmJVecIEEJ55gQ=mo,BOA,Google Play
Habtamu Tolla,5,2024-10-04,Update to the simplest way it requires the developer option on and off why this is,3a05c496-6385-4903-b2f5-54f69bdd8ee7,24.09.30,,,58,https://play-lh.googleusercontent.com/a/ACg8ocIoX1zZ4ZsPGr5C7tBTZO-DfdG-V-kFYw0Ps4f2tu8IJDgZdA=mo,BOA,Google Play
Eyuel Hailu,1,2024-10-04,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",94ba00d0-c2e8-4e21-9e71-af2395f2d0ca,24.09.30,,,14,https://play-lh.googleusercontent.com/a-/ALV-UjUjeTHcoVGNqKcIr4Sc8xUH870Meg3S7fEEn64A1nwU26kBxx2x,BOA,Google Play
Pastor Yirdaw Tessema,1,2024-10-04,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,b4f29388-db8b-4ce7-9539-82a8c57b071a,24.09.30,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUb8hvEpFofA1AxtsoqDbtcwxbwarU0ej9ETbUYAazwS6vGQFid,BOA,Google Play
Nigussie Beresa,3,2024-10-03,Good,dd79ea31-05db-44d3-8af1-7bb5142df8b5,24.09.30,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWwV_WqQ8d9C61QsLxEiT5hqwc-nLB6CdWBxaWLjdgRA6pJoEQl,BOA,Google Play
Adu delu,1,2024-10-03,Worest app,cd089947-bc9a-41cf-a17d-9bf390c91485,24.09.30,,,0,https://play-lh.googleusercontent.com/a/ACg8ocKFDH4A9dlW-N02UF03XblwF55qJQqxoWZsuAFBJ9F_NMFasQ=mo,BOA,Google Play
Sen hit,1,2024-10-03,The worest app ever,510eb8c1-9b58-4989-bdd1-674fa63c3d08,,,,0,https://play-lh.googleusercontent.com/a/ACg8ocLhn7W0XpRyfW50lxo3GRB1tY8jjargX4Wmfue7mLni_VA9mw=mo,BOA,Google Play
Aman Abas,5,2024-10-03,አሪፍ ነው በርቱልን,f242b9c6-0093-4b0d-85c6-fec827999123,,,,1,https://play-lh.googleusercontent.com/a/ACg8ocJssPiUAIzOqtDZB0arKxjOiPOSnkcmish-oosAmhfM1GUQBg=mo,BOA,Google Play
Kuma Nasbu,5,2024-10-02,Wwwerrr,2755e189-b073-4641-897e-3cfa2aa25a25,24.09.30,,,1,https://play-lh.googleusercontent.com/a/ACg8ocJ3XUOvIfa7bBeXjXWSDpOCP-LoSKc8Jy8ERx582o4V2VkElw=mo,BOA,Google Play
Jemal abdela Abdela,5,2024-09-30,ጀማል ውቀቱ,6bcdcd0b-f657-4972-b10b-ed371d2f777a,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUrzSdZ2SoQ4w0TwHE4eE3YH8E1Wwr-7x4h3FFxamGrMzjrPis,BOA,Google Play
Ayana Andualem,5,2024-09-30,Great For Financial company,4cbbb09a-77c0-45b2-89e6-784c7186918b,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVt8TyL-P36R23zxE0H2UAmEElc1OM3lZzcoxHhyTo2deDWT0g,BOA,Google Play
Yamle Abiy,5,2024-09-30,Very easy to use,1afdfab9-884b-4dd2-9881-a468a0eb567f,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWY3dxNmeCuezj3N3P4MIClQuSAFii3RpPKdEnJyUHOZAtm5tA,BOA,Google Play
Anteneh Car Sale,3,2024-09-27,The App's crash always.. Error.....,5d940978-07d3-41d9-81b1-74867eb724a3,24.07.04,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUCsgYt04A0wI0IOty5Ij4sso6l-8zEOI0KDSBK1EyAu9PJ3xln6A,BOA,Google Play
Christopher Edward,1,2024-09-26,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,180bed10-eda6-4491-84cf-93d55ff8d92c,,,,9,https://play-lh.googleusercontent.com/a/ACg8ocKGm6a44Sjff9yfvOnQqtyh_hyl8v_2FQC-1nWTfO2W_vKcIw=mo,BOA,Google Play
Fikadu Yirega,5,2024-09-26,nice,850671a8-8f81-4e02-9b60-6dbde1dd2337,24.07.04,,,1,https://play-lh.googleusercontent.com/a/ACg8ocKHSTVm4muhYSHCAqst1BjrwtWx8VVM18FRIx8Vvhp71mJRsA=mo,BOA,Google Play
Ermiyas Tilahun,5,2024-09-25,Great UI and seamless UX. I love it!!,e03e750f-2744-47c8-9f9b-e54a13cde49a,,,,3,https://play-lh.googleusercontent.com/a/ACg8ocLh2jWP8BD7AeFZQGtWNR88o13NZr4Vm_Flq5IuOKsqcPmgzg=mo,BOA,Google Play
fereazr assefa,3,2024-09-25,That's too good application but try to add more alternatives and futures or possibilitys for your customers,a84791b9-6811-4e81-9461-b4e880dee4d6,,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWOCG7nfSWQiKvQ4-VbBbNzzd0IltpipNbZLbS36tKabcCbddZo,BOA,Google Play
Alfo Nigussie,4,2024-09-25,It's easy used to operate program and secured 👍👍,f4b63e31-2da1-40e8-acf5-fdb0a6e0b1a0,24.07.04,,,4,https://play-lh.googleusercontent.com/a-/ALV-UjW-pPbIgkTurtPlSzEtxkMu7kIHSymBBUMt4AzZBFJQMVz7kGM,BOA,Google Play
Amar Abdurezak,1,2024-09-21,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,0382f8e0-e971-4b72-8392-b9aca8d61d7e,24.07.04,,,0,https://play-lh.googleusercontent.com/a/ACg8ocK_kEkbirEze8AicP9-R1DJ396cJgWXNn4x1zrFuqQS-QG807c=mo,BOA,Google Play
Abu Maher,5,2024-09-19,Amazing,94ec4e55-4d37-4a20-8e6d-780bd3a0fc1f,,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVTyjzAkvSVO9Ex_L2WcTlco5kjW4FIwzfhf61lwiXnI3fiKmJBrQ,BOA,Google Play
Philemon Hailu,5,2024-09-19,Great app with great services,9a938500-3558-429f-b5aa-f84792f3e442,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjXXpLTeiFQGOM234EtaFL1OtugxidoMfnBlGt4oXZo9G6xAy5A,BOA,Google Play
Mossa Yiha,5,2024-09-17,Yes active user,a5ea959a-2e3d-442b-ba31-70b22aebb873,24.07.04,,,2,https://play-lh.googleusercontent.com/a/ACg8ocLL048uMQ6R1jCXgXNhUDeN5f3LO_1NpcbfOqGgMzCAtswH6w=mo,BOA,Google Play
Bloom Freeman,1,2024-09-17,Shameful,7ca610e2-15b8-4a7c-8ce2-f59bb9e86c63,24.07.04,,,0,https://play-lh.googleusercontent.com/a/ACg8ocKaSrZTB7py0jwSAFifl_nwFa83KUOWxvOuR_Froo6ulU51Ww=mo,BOA,Google Play
Meseret Kebede,1,2024-09-16,The worest app ever made i would not recommende for no one,432b754e-574b-4686-8f97-7a8f80f3a39d,24.07.04,,,0,https://play-lh.googleusercontent.com/a/ACg8ocK5zdm2bjxfY5A7wHFOXqGKJA_eOF_nQlM3DzQgiI80lz2vbA=mo,BOA,Google Play
Gatluak Gatwech Both Mer,5,2024-09-16,Good application,889a96ef-4854-4b7c-a3f5-a666fb79307a,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjV4_1DlMyIWx2fGYqOhS0ZpDMBojvXoUvy2w5SZec0HRKROHPqt,BOA,Google Play
Abdisa Benti,5,2024-09-16,I like,100f95da-d8b6-4b6c-b634-51d211b33af5,,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWCIHHSb1pXORz8cPythhJiN_WedOHH5-836tUljdh3l7BZKKFH,BOA,Google Play
nahom dinku,5,2024-09-16,Good,451914ac-f6a0-4733-9e25-494bcb7a28c7,24.07.04,,,1,https://play-lh.googleusercontent.com/a/ACg8ocLzi2ApqaBpqapFUxnpuSeB67fVFyK0ZBf_A4Pjeen-PIoO8Q=mo,BOA,Google Play
Ermiyas Argaw,1,2024-09-15,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",c33b61e9-53db-4349-9ffb-a0d8a5a59051,24.07.04,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVO8ftw3eefDcQA-yufskjAsnFUzZ3sSQCTaTwxXluhxdk3U5wd,BOA,Google Play
Yohannes Addisu,1,2024-09-15,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",a8423c57-d734-4ebf-9dda-4f4dd43091ec,24.07.04,,,21,https://play-lh.googleusercontent.com/a/ACg8ocKV9jjFmwOAtyseWqIKzGDKf5Ch1tNUVs1M4Oc5-HAaefld_Q=mo,BOA,Google Play
Fasika alemenew Tades,5,2024-09-14,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),72e37eb9-220e-4ebb-8068-a846c6c2ec45,24.07.04,,,1,https://play-lh.googleusercontent.com/a/ACg8ocL8MNbEfVGkYNlx-VEmKHQldYoHuyy7MLVfnO28y60DMiprdQ=mo,BOA,Google Play
Esubalew 7822,1,2024-09-14,It's not working. It needs a big update. Can't you update the app quickly?,7f00e003-f4e4-49e1-bdd1-16c71454d8ea,24.07.04,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVfiIEFC-Mp-9DznIBSxYr8SK5HUlgGA8t0TVGMj7VnuGU9kE3J,BOA,Google Play
JOEL AIMOHON (AimohonJoel),3,2024-09-14,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",15bcf00e-6cb4-4e13-9ded-9b6a1cce2bd8,24.07.04,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjW3ltYqz7cj1F_84yOPKSzdEZW9bcZmZT_HqE8IvpO_6RXzklcB,BOA,Google Play
Biruk Ephrem,1,2024-09-13,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",a597b94a-ed3c-4fa9-a749-a23d54faa49c,24.07.04,,,5,https://play-lh.googleusercontent.com/a/ACg8ocKfmRoHUnqEcYt_iWpC30utFhjw-tGtDNdUgrIDFl5AC8xzEQ=mo,BOA,Google Play
minase ayza,5,2024-09-13,Bes and freindly app,8f298344-5e64-4ebe-bbcc-c24b6909b563,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU2z9lY8Lm5BgPzkAO7MwL1Jf9c9E7stJ20cIM40kYu4q4s2AE,BOA,Google Play
Sailorforlife BESTTI,1,2024-09-12,It doesn't work.,6bd7e86b-f9b2-4204-925d-33082e883d64,24.07.04,,,0,https://play-lh.googleusercontent.com/a/ACg8ocJt9dlEIsL0Qd0USYdSvvYfOOCCH-O3N8bess8QzlvZkOHiGQ=mo,BOA,Google Play
Melkamu Gudeta,1,2024-09-11,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1e10c54c-f676-477c-9a7b-bb0aba1aeb9e,24.07.04,,,9,https://play-lh.googleusercontent.com/a-/ALV-UjW2VoJsVcGKlrCCVWGWnP-y-m6OGC8IIS_HxYF9AxQLSWFycXQ,BOA,Google Play
Seyfedin Ali,1,2024-09-11,How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,f736ba52-844f-46ef-9164-1803171f7177,24.07.04,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWgbsWEJ1DMxWA1TVSWlMg_C3cIoehybMwC6nKh2DUUIf1VGHro,BOA,Google Play
Pastor Misgana Fikadu,5,2024-09-10,Good,4efeb787-8699-49a8-a40a-03e5692a2596,,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWpYMu4i5eNaRTQyrIRrRbJ5HE3qKuAC9a8IxVcc8QhH2PKc3h5,BOA,Google Play
Zerihun Dacho Tura,5,2024-09-10,Smart technology,156a8b49-e33e-4088-85d6-879c49082f30,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX_ZFplxRHwuSnINAzBS4lgRZHGXBgJhYyG5TErmR8O4HD8K1hF,BOA,Google Play
Lidu,1,2024-09-08,Yegema app tish🪨,d6d25233-fa63-4817-a558-29517149d2ff,,,,0,https://play-lh.googleusercontent.com/a/ACg8ocKoduuYYoJ7_0tQUuzBhPNudmjnp21e754bcfS_gsnz5Y9pDQ=mo,BOA,Google Play
Gabo Jabadhu,5,2024-09-07,Ok,0b18f9f3-e411-4e7c-96fe-40fef1a63e98,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUWT6K68jCL7ubzs84ipFj7fksYEe3r9Erhh2NcZBoqSlyCaKQ,BOA,Google Play
Wurbie MJ Trading PLC,1,2024-09-07,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",07b686cc-bf94-4164-a731-684fa29cfb83,24.07.04,,,0,https://play-lh.googleusercontent.com/a/ACg8ocKeDcg4fLB5d70xHx3K-OQhVysHOTy1S95hM7EZBSMyfhFN4w=mo,BOA,Google Play
Gutu Bahiru,1,2024-09-06,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",83311c04-cd01-496c-b382-2caaa5132819,24.07.04,,,2,https://play-lh.googleusercontent.com/a/ACg8ocJyu1cHcArGioHv_57x1neZ2NnmkDJwVGP8yOsX0ta9KtsXJw=mo,BOA,Google Play
Ebenezer Daniel,1,2024-09-06,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",a2fb35e2-3828-4626-bddb-7443e04bf770,,,,14,https://play-lh.googleusercontent.com/a/ACg8ocKwqaL1Crk_urTq8T6rkjqMEMxyV72_fYOUQhaExHyjAmOuKA=mo,BOA,Google Play
et spam,4,2024-09-05,Awesome application. But lately its crashing everytime i opened it.,3283f02f-0474-44ec-b7d6-5e90c94d88d4,24.07.04,,,0,https://play-lh.googleusercontent.com/a/ACg8ocKUQl-nkNcwHxMS3j2hJYfbGjGbVxbI65epvIp-RMAvqZ7K0w=mo,BOA,Google Play
Biruk Belay,1,2024-09-05,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,46e93d8a-1db7-4de9-af68-14e66a30c6c1,24.07.04,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVpJhj7IVGFzYCphNctYKL92a6O7KcmahvQVMqxwvSdmdVz9ia5,BOA,Google Play
Abdulhafiz,5,2024-09-05,good,9815fc5f-16d3-4d71-bbd2-2e2712064003,,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUA6KKvVJnx0RFvHuym6C7eEtoyxPpDELNho8SfcOu3gfUQqZTx,BOA,Google Play
Temesgen Asrat,3,2024-09-04,Fast one,625e7055-7dac-4aa3-809b-de7ef171fb92,,,,0,https://play-lh.googleusercontent.com/a/ACg8ocLidu0h-4RcI0dvfkQLeM_y_W5Yg5LQ8D-nexbOtqasMrypUQ=mo,BOA,Google Play
nebil mohammed,1,2024-09-03,Nice looking app but a terrible user experience.,ed313595-7211-44a8-9b42-defd7503aebc,24.07.04,,,0,https://play-lh.googleusercontent.com/a/ACg8ocKdCJ7U2u7fTpg2elcUIo4kyDDF-BipICjZE09rV4JHd91UIZo=mo,BOA,Google Play
Bereket Mengistu,1,2024-09-02,The worest MB app ever!!🙄,2d922abd-f8f3-4666-8a3f-d83060bb7b5d,24.07.04,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWy2SMKdDgaS24KZbZs5rJtc1tLjzzrN7yOuRLwGX6WtUijx-s,BOA,Google Play
temesgn ephream,5,2024-09-01,Very good,2518f2a5-fdbb-4ed2-bcc6-3c294e555e9d,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX2cN4wRugltCmEoMFDcjvXQgt6JVDQZBcuhYGSZcKnqQBUubpR,BOA,Google Play
Teferi Haileluel,5,2024-09-01,It is ok,2e1591df-5f9d-40b1-a355-a88a45119960,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX4Qb5ZIFHCcKlQ3uHxE2e1r9WyUZxUKYEV6Q-dLpvJQv6dabRg,BOA,Google Play
Adonay Kebede,1,2024-08-30,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,861dcf64-11ac-4109-9416-dca7c303cdf9,24.07.04,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUEdUm9oix7pBtn58QqEP2x3-5KGGjiIKYr0otarGvvfIVYdyg2,BOA,Google Play
Nets Yad,5,2024-08-30,Good,b154b824-bad2-4f80-8a15-979f76b46075,24.05.07,,,1,https://play-lh.googleusercontent.com/a/ACg8ocKoZIaKLH5abk8a4x5JwR7c8c0bbIHLFVsWvThxcSV55pR6Nw=mo,BOA,Google Play
Sahalu Seife,1,2024-08-29,Apollo's,f1e5d348-ac0a-4b00-8bbf-9c71151e4b32,,,,0,https://play-lh.googleusercontent.com/a/ACg8ocKLFCNPHLW6iM09dgrchl4IPX0pygkE-DX95zPM7GWh9Wu5qg=mo,BOA,Google Play
Ezu Mudesir (Silence),1,2024-08-29,The worst experience ever,9ecfe32c-ca36-4390-b7c5-73b509e9eb02,24.07.04,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVasr0Wy0fR81Z5zJEQV5HPpT-e8bcJW8sAzbL1OQIUe3FooMq5,BOA,Google Play
Hussen Ali Umar,5,2024-08-29,Hussenaliumar,b15b04c0-0c95-4ef7-bf69-1a458114f5db,24.07.04,,,1,https://play-lh.googleusercontent.com/a/ACg8ocINL6HZLny0I5EXuDz7u68ZZhWaGgfSUvcxPyIO5VfEzWMsGw=mo,BOA,Google Play
Papa Wilson,3,2024-08-28,Good,fbda0e53-962d-4824-a8f5-849c6d8f3d7e,24.07.04,,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVBEWGwEZah6-6ijrZCTSiVgfzkrGG1dBugJ-qTP4i8dXrWb7dU,BOA,Google Play
Cakoma Soira,1,2024-08-28,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,8d23e22a-989a-44bb-81bf-3f34c868d3de,24.07.04,,,5,https://play-lh.googleusercontent.com/a-/ALV-UjWK1iSrRHm_slj7w66yYeO3xWhCiqvmsIu7yFJLpKx2Fojx090,BOA,Google Play
